"Longitude","Latitude","MeanSharkSpatialDensity"
118.625,-11.625,2.75193560810294e-05
120.375,-11.625,2.68342264462262e-05
120.625,-11.625,5.33367092430126e-05
142.625,-11.625,2.26913980441168e-05
143.625,-11.625,2.26913980441168e-05
143.875,-11.625,0.000183885102160275
144.375,-11.625,2.69460360868834e-05
145.375,-11.625,2.00840022444027e-05
145.875,-11.625,3.94335911551025e-05
146.125,-11.625,5.07699805893935e-05
146.625,-11.625,2.82403871096903e-05
146.875,-11.625,2.8364247555146e-05
147.125,-11.625,2.58554973697755e-05
147.375,-11.625,2.84892012132332e-05
147.625,-11.625,2.84892012132332e-05
148.125,-11.625,2.86152589978883e-05
148.375,-11.625,2.8870752430521e-05
148.625,-11.625,5.9197744121775e-05
150.875,-11.625,3.18573838740122e-05
151.125,-11.625,3.20150938932784e-05
154.125,-11.625,3.99200544052292e-05
-16.375,-11.875,8.8589709775988e-05
-6.875,-11.875,3.87248437618837e-05
43.625,-11.875,3.15465767926071e-05
47.375,-11.875,2.93956763925962e-05
48.125,-11.875,2.84892012132332e-05
54.875,-11.875,6.11544674029574e-05
57.125,-11.875,2.8364247555146e-05
103.875,-11.875,2.57651336141862e-05
104.625,-11.875,2.58681939158123e-05
105.125,-11.875,2.57651336141862e-05
109.625,-11.875,3.12417796521913e-05
114.625,-11.875,0.000113456990220584
114.875,-11.875,2.76369592029369e-05
115.125,-11.875,0.000115483009722084
115.625,-11.875,4.06732615374494e-05
117.625,-11.875,2.84892012132332e-05
120.875,-11.875,2.66133683908265e-05
143.625,-11.875,2.05303131224355e-05
143.875,-11.875,0.000143978657433763
144.125,-11.875,2.69460360868834e-05
144.875,-11.875,2.04007847059984e-05
145.375,-11.875,2.16289245145163e-05
145.875,-11.875,4.25505168095697e-05
146.125,-11.875,2.13433941098629e-05
151.125,-11.875,6.54928808216937e-05
151.625,-11.875,0.000104153477877844
152.625,-11.875,3.82665602955967e-05
152.875,-11.875,3.87248437618837e-05
153.125,-11.875,3.87248437618837e-05
153.375,-11.875,3.91942339774687e-05
-17.375,-12.125,5.72305179957766e-05
-12.125,-12.125,2.77555736829527e-05
-5.875,-12.125,2.17015058296965e-05
48.125,-12.125,2.8364247555146e-05
54.625,-12.125,6.0723461501766e-05
54.875,-12.125,3.00792962661944e-05
107.625,-12.125,2.45895389525685e-05
108.875,-12.125,2.8870752430521e-05
109.625,-12.125,3.12417796521913e-05
113.625,-12.125,2.8364247555146e-05
113.875,-12.125,2.5033423298737e-05
114.125,-12.125,3.32937233906705e-05
115.875,-12.125,0.000113456990220584
116.375,-12.125,4.06732615374494e-05
117.375,-12.125,2.84892012132332e-05
122.875,-12.125,3.87248437618837e-05
143.625,-12.125,2.76369592029369e-05
143.875,-12.125,0.00027156772557646
144.125,-12.125,2.41597190324683e-05
144.875,-12.125,2.05303131224355e-05
145.125,-12.125,2.17015058296965e-05
151.375,-12.125,0.000102232719655149
152.375,-12.125,3.75991185137536e-05
152.625,-12.125,3.78189979528543e-05
-17.625,-12.375,5.72305179957766e-05
-15.875,-12.375,8.62273154780269e-05
-11.875,-12.375,2.77555736829527e-05
-6.125,-12.375,2.19224493775982e-05
-5.875,-12.375,2.16289245145163e-05
43.375,-12.375,3.18573838740122e-05
47.875,-12.375,4.18757663283031e-05
48.125,-12.375,2.8364247555146e-05
54.625,-12.375,3.12417796521913e-05
55.125,-12.375,5.97421058046166e-05
109.125,-12.375,3.15465767926071e-05
111.125,-12.375,2.8364247555146e-05
113.875,-12.375,0.000103451311588287
114.125,-12.375,4.81919050798751e-05
116.625,-12.375,7.12257751729339e-05
117.125,-12.375,2.86152589978883e-05
117.375,-12.375,0.000119760159577709
118.125,-12.375,4.01680044888053e-05
118.625,-12.375,3.99200544052292e-05
121.375,-12.375,5.27931115357205e-05
143.625,-12.375,0.000108385371277109
143.875,-12.375,7.80259215389378e-05
144.125,-12.375,8.95276098162867e-05
144.375,-12.375,4.5106378820492e-05
144.625,-12.375,4.16584080085158e-05
144.875,-12.375,2.05956966965459e-05
145.625,-12.375,1.94205658772262e-05
151.625,-12.375,7.20568132237531e-05
152.125,-12.375,3.67445936717559e-05
152.375,-12.375,3.6536996049108e-05
-82.625,-12.625,5.01321592309978e-05
-82.375,-12.625,4.97465262014885e-05
-82.125,-12.625,4.97465262014885e-05
-81.625,-12.625,4.61932031612378e-05
-81.375,-12.625,9.17311845114455e-05
-16.125,-12.625,8.8589709775988e-05
-11.875,-12.625,2.77555736829527e-05
-10.875,-12.625,9.10851886146702e-05
-10.125,-12.625,2.8870752430521e-05
-9.375,-12.625,8.73925455380231e-05
-9.125,-12.625,8.73925455380231e-05
-6.875,-12.625,3.82665602955967e-05
-6.375,-12.625,2.23001679842127e-05
-6.125,-12.625,2.22235339606414e-05
-5.625,-12.625,2.14852116187103e-05
47.875,-12.625,8.31481083878316e-05
48.125,-12.625,5.52739184058737e-05
48.375,-12.625,1.97769077203702e-05
48.625,-12.625,4.14173300669063e-05
48.875,-12.625,1.96566834347323e-05
108.375,-12.625,2.44039565586718e-05
108.625,-12.625,2.86152589978883e-05
109.125,-12.625,3.15465767926071e-05
110.125,-12.625,2.84892012132332e-05
113.375,-12.625,2.84892012132332e-05
113.875,-12.625,2.58681939158123e-05
114.875,-12.625,2.75193560810294e-05
116.875,-12.625,3.47720051649958e-05
117.375,-12.625,4.06732615374494e-05
121.375,-12.625,2.62888152064988e-05
143.625,-12.625,0.000106469706224743
143.875,-12.625,2.66133683908265e-05
144.125,-12.625,2.18481363845058e-05
144.625,-12.625,2.44039565586718e-05
144.875,-12.625,2.45895389525685e-05
145.125,-12.625,2.45895389525685e-05
145.375,-12.625,2.21082336793188e-05
151.625,-12.625,3.63317340088543e-05
151.875,-12.625,3.6536996049108e-05
152.125,-12.625,3.67445936717559e-05
-82.125,-12.875,0.000145510406582616
-81.875,-12.875,0.000189533253433183
-81.625,-12.875,4.68626712972764e-05
-17.875,-12.875,5.72305179957766e-05
-12.125,-12.875,2.77555736829527e-05
-10.625,-12.875,9.10851886146702e-05
-10.375,-12.875,0.000179674898390658
-10.125,-12.875,8.8589709775988e-05
-9.875,-12.875,0.000116543364129029
-9.625,-12.875,8.63051245687529e-05
-5.625,-12.875,2.13433941098629e-05
43.375,-12.875,6.45128238829784e-05
45.375,-12.875,2.26913980441168e-05
46.625,-12.875,4.7551828174619e-05
47.125,-12.875,4.7551828174619e-05
47.375,-12.875,4.79040645586792e-05
47.625,-12.875,2.10653051908594e-05
48.125,-12.875,2.40836361626862e-05
48.375,-12.875,0.000157895410666242
48.625,-12.875,0.000104293445474468
54.375,-12.875,3.12417796521913e-05
54.875,-12.875,3.3508022170281e-05
55.375,-12.875,3.06265283143148e-05
55.875,-12.875,2.8870752430521e-05
109.375,-12.875,2.84892012132332e-05
112.875,-12.875,0.000111500834464096
113.625,-12.875,4.4294854887994e-05
113.875,-12.875,6.88787913531996e-05
114.375,-12.875,2.35165407502791e-05
114.625,-12.875,2.33467453654157e-05
116.625,-12.875,2.93956763925962e-05
116.875,-12.875,2.23001679842127e-05
117.875,-12.875,0.000119760159577709
118.875,-12.875,3.99200544052292e-05
122.125,-12.875,2.75193560810294e-05
122.375,-12.875,3.87248437618837e-05
123.375,-12.875,0.000122019788250327
143.625,-12.875,2.60768083535368e-05
143.875,-12.875,2.66133683908265e-05
145.375,-12.875,2.55614577326924e-05
145.625,-12.875,1.90207319974434e-05
-17.875,-13.125,5.82616994506679e-05
-10.125,-13.125,5.97421058046166e-05
-9.375,-13.125,5.59959589736536e-05
-9.125,-13.125,5.55111473659053e-05
-8.875,-13.125,8.30294957268052e-05
-8.625,-13.125,5.52739184058737e-05
-5.625,-13.125,1.96566834347323e-05
-5.375,-13.125,2.10653051908594e-05
45.625,-13.125,2.26913980441168e-05
46.375,-13.125,9.27187356865034e-05
47.375,-13.125,5.89756455156021e-05
47.625,-13.125,9.0750923845917e-05
47.875,-13.125,4.13976958952844e-05
48.125,-13.125,0.000219939451199025
48.375,-13.125,0.000239476896240376
48.625,-13.125,6.24926979071461e-05
54.125,-13.125,3.40370970661752e-05
54.625,-13.125,3.15465767926071e-05
55.125,-13.125,0.000130503118271008
56.375,-13.125,2.86152589978883e-05
56.625,-13.125,2.84892012132332e-05
56.875,-13.125,2.84892012132332e-05
108.875,-13.125,3.18573838740122e-05
112.125,-13.125,0.000111500834464096
113.625,-13.125,0.000109610991785303
113.875,-13.125,2.60768083535368e-05
114.625,-13.125,2.72871257038787e-05
115.375,-13.125,2.30144087254303e-05
116.125,-13.125,3.00792962661944e-05
116.375,-13.125,5.97421058046166e-05
117.875,-13.125,3.12417796521913e-05
118.625,-13.125,0.000119760159577709
122.125,-13.125,2.76369592029369e-05
122.375,-13.125,3.82665602955967e-05
122.625,-13.125,0.000122019788250327
124.125,-13.125,0.000122019788250327
124.625,-13.125,0.000122019788250327
144.125,-13.125,2.65042981482111e-05
145.625,-13.125,2.56628918577917e-05
-16.625,-13.375,6.27868794254027e-05
-15.875,-13.375,4.97465262014885e-05
-12.125,-13.375,2.76369592029369e-05
-10.125,-13.375,2.93956763925962e-05
-8.375,-13.375,5.48064817849081e-05
0.125,-13.375,2.26913980441168e-05
0.875,-13.375,2.28517619689228e-05
1.375,-13.375,2.30144087254303e-05
45.125,-13.375,2.28517619689228e-05
45.375,-13.375,8.18613771116361e-05
46.125,-13.375,4.58655922557227e-05
46.375,-13.375,2.23001679842127e-05
46.875,-13.375,4.68626712972764e-05
47.625,-13.375,6.06819485255983e-05
47.875,-13.375,1.90207319974434e-05
48.125,-13.375,0.00059938890626654
48.375,-13.375,6.31761868135072e-05
53.875,-13.375,3.15465767926071e-05
108.875,-13.375,2.40410736296326e-05
109.625,-13.375,3.82665602955967e-05
113.375,-13.375,2.84892012132332e-05
113.875,-13.375,2.62888152064988e-05
115.875,-13.375,3.0361730750883e-05
116.125,-13.375,4.52241147286259e-05
117.875,-13.375,3.12417796521913e-05
119.375,-13.375,3.99200544052292e-05
119.625,-13.375,0.000122019788250327
120.375,-13.375,0.000122019788250327
121.125,-13.375,0.000122019788250327
121.875,-13.375,0.000122019788250327
122.375,-13.375,5.52739184058737e-05
144.375,-13.375,2.62888152064988e-05
145.625,-13.375,2.23373172048014e-05
146.375,-13.375,2.49693002842832e-05
152.625,-13.375,6.30931535852142e-05
-15.125,-13.625,4.65255288872868e-05
-12.375,-13.625,2.76369592029369e-05
-9.875,-13.625,2.8870752430521e-05
-2.875,-13.625,2.18481363845058e-05
-2.375,-13.625,2.19967641896801e-05
-1.875,-13.625,2.22235339606414e-05
-1.375,-13.625,2.23001679842127e-05
-0.875,-13.625,2.23001679842127e-05
-0.375,-13.625,2.26913980441168e-05
1.875,-13.625,2.33467453654157e-05
2.625,-13.625,2.35165407502791e-05
3.125,-13.625,2.3602367946296e-05
3.875,-13.625,2.40410736296326e-05
45.125,-13.625,8.08381082606502e-05
46.125,-13.625,4.58655922557227e-05
46.375,-13.625,2.22235339606414e-05
46.625,-13.625,2.23001679842127e-05
46.875,-13.625,4.65255288872868e-05
47.625,-13.625,0.000206137425266206
47.875,-13.625,2.05956966965459e-05
48.125,-13.625,0.000115873153845314
48.375,-13.625,1.98169691429939e-05
53.875,-13.625,3.45831467711832e-05
108.375,-13.625,3.20150938932784e-05
115.375,-13.625,6.11544674029574e-05
115.625,-13.625,2.66067472693976e-05
115.875,-13.625,4.4294854887994e-05
116.875,-13.625,2.23001679842127e-05
117.875,-13.625,3.06495203403756e-05
119.125,-13.625,2.18481363845058e-05
119.625,-13.625,3.91942339774687e-05
119.875,-13.625,0.000223710871068761
122.125,-13.625,8.3266721048858e-05
122.375,-13.625,2.76369592029369e-05
144.375,-13.625,2.62888152064988e-05
144.625,-13.625,2.62888152064988e-05
144.875,-13.625,2.60768083535368e-05
145.125,-13.625,2.57651336141862e-05
145.375,-13.625,2.58681939158123e-05
152.625,-13.625,6.30991635262035e-05
-15.875,-13.875,2.44039565586718e-05
-9.625,-13.875,5.71044620301109e-05
-3.875,-13.875,2.14852116187103e-05
-3.625,-13.875,2.16289245145163e-05
-3.125,-13.875,2.17015058296965e-05
45.125,-13.875,7.98401088104583e-05
46.125,-13.875,2.19967641896801e-05
46.625,-13.875,4.7551828174619e-05
46.875,-13.875,2.16289245145163e-05
47.125,-13.875,2.76369592029369e-05
47.625,-13.875,4.73621694254689e-05
47.875,-13.875,2.05956966965459e-05
108.125,-13.875,3.24977299897e-05
108.875,-13.875,2.3602367946296e-05
109.375,-13.875,3.78189979528543e-05
112.375,-13.875,2.60768083535368e-05
113.875,-13.875,2.62888152064988e-05
114.625,-13.875,2.95149293378927e-05
115.125,-13.875,3.12417796521913e-05
116.625,-13.875,3.0361730750883e-05
117.125,-13.875,3.0361730750883e-05
117.375,-13.875,3.18573838740122e-05
117.625,-13.875,3.05049470625818e-05
117.875,-13.875,3.15465767926071e-05
119.375,-13.875,3.59280493285041e-05
119.625,-13.875,7.3073992098216e-05
119.875,-13.875,3.87248437618837e-05
120.125,-13.875,3.87248437618837e-05
121.875,-13.875,0.000126187602290884
145.625,-13.875,1.85834724106826e-05
152.375,-13.875,3.24977299897e-05
152.625,-13.875,3.20150938932784e-05
-13.875,-14.125,2.40410736296326e-05
-9.875,-14.125,5.55111473659053e-05
-9.625,-14.125,0.000168969228980131
-9.375,-14.125,5.52739184058737e-05
-4.625,-14.125,2.10653051908594e-05
-4.375,-14.125,2.10653051908594e-05
-4.125,-14.125,2.13433941098629e-05
45.125,-14.125,2.30144087254303e-05
46.375,-14.125,2.18481363845058e-05
46.625,-14.125,2.17015058296965e-05
47.625,-14.125,6.36911427136511e-05
112.125,-14.125,2.57651336141862e-05
113.625,-14.125,4.07041843573097e-05
114.625,-14.125,6.35616743238643e-05
114.875,-14.125,3.15465767926071e-05
115.125,-14.125,3.12417796521913e-05
116.125,-14.125,3.00792962661944e-05
116.875,-14.125,2.22235339606414e-05
117.625,-14.125,4.80297021567822e-05
118.625,-14.125,3.57295502908528e-05
118.875,-14.125,2.17015058296965e-05
119.375,-14.125,7.24604979041032e-05
121.625,-14.125,3.99839664169122e-05
-17.125,-14.375,2.45895389525685e-05
-12.875,-14.375,2.76369592029369e-05
-12.625,-14.375,2.28517619689228e-05
-11.125,-14.375,2.26913980441168e-05
-5.125,-14.375,2.06614968192298e-05
-4.875,-14.375,2.0996911189286e-05
45.375,-14.375,5.01677095599007e-05
46.125,-14.375,4.58655922557227e-05
46.875,-14.375,4.7551828174619e-05
47.375,-14.375,5.56661834707484e-05
107.875,-14.375,3.29951471940149e-05
108.125,-14.375,3.29951471940149e-05
109.125,-14.375,3.05578287225217e-05
110.375,-14.375,2.3602367946296e-05
112.375,-14.375,2.58681939158123e-05
113.875,-14.375,2.66133683908265e-05
114.375,-14.375,3.24977299897e-05
114.625,-14.375,2.69460360868834e-05
115.625,-14.375,2.26913980441168e-05
117.625,-14.375,0.000133535417262465
118.125,-14.375,3.55332340404857e-05
121.375,-14.375,2.16289245145163e-05
121.625,-14.375,2.98020677291788e-05
145.625,-14.375,1.86370270967018e-05
-17.375,-14.625,2.45895389525685e-05
-15.625,-14.625,5.30085962964222e-05
-14.625,-14.625,4.68626712972764e-05
-10.375,-14.625,2.26913980441168e-05
-5.375,-14.625,2.05956966965459e-05
47.125,-14.625,4.5901248086011e-05
47.375,-14.625,0.000575427431613207
47.625,-14.625,2.22235339606414e-05
108.125,-14.625,3.3508022170281e-05
109.125,-14.625,3.6536996049108e-05
114.125,-14.625,2.8870752430521e-05
114.375,-14.625,2.98042577924207e-05
114.625,-14.625,2.67233408521861e-05
114.875,-14.625,2.69460360868834e-05
115.125,-14.625,3.28212809108663e-05
115.625,-14.625,2.99400398944272e-05
117.375,-14.625,2.56628918577917e-05
117.875,-14.625,3.45831467711832e-05
118.625,-14.625,2.16289245145163e-05
120.625,-14.625,2.44039565586718e-05
121.625,-14.625,3.75991185137536e-05
145.625,-14.625,1.85834724106826e-05
-17.125,-14.875,2.49693002842832e-05
-14.875,-14.875,5.34466817043722e-05
-9.625,-14.875,2.23001679842127e-05
46.625,-14.875,7.41483745514415e-05
46.875,-14.875,2.3602367946296e-05
47.125,-14.875,0.000237260188441724
109.375,-14.875,2.33467453654157e-05
110.625,-14.875,2.35165407502791e-05
112.375,-14.875,2.57651336141862e-05
114.375,-14.875,2.67954219452804e-05
114.625,-14.875,3.14518474624492e-05
114.875,-14.875,3.37537421728484e-05
115.125,-14.875,2.98020677291788e-05
115.375,-14.875,2.26913980441168e-05
116.625,-14.875,2.19967641896801e-05
120.125,-14.875,2.55614577326924e-05
120.375,-14.875,5.14280254719779e-05
121.125,-14.875,2.14852116187103e-05
145.875,-14.875,1.85834724106826e-05
-16.625,-15.125,2.55614577326924e-05
-9.375,-15.125,2.23001679842127e-05
46.625,-15.125,4.77819703519344e-05
46.875,-15.125,3.64746374543756e-05
108.125,-15.125,3.40370970661752e-05
108.375,-15.125,3.45831467711832e-05
108.875,-15.125,3.67445936717559e-05
110.625,-15.125,2.33467453654157e-05
111.625,-15.125,3.12417796521913e-05
113.375,-15.125,3.6536996049108e-05
114.875,-15.125,5.46467563253827e-05
115.375,-15.125,2.06614968192298e-05
116.125,-15.125,2.0996911189286e-05
118.375,-15.125,2.14852116187103e-05
119.625,-15.125,2.45895389525685e-05
119.875,-15.125,2.49693002842832e-05
120.375,-15.125,2.58681939158123e-05
121.375,-15.125,3.6536996049108e-05
148.875,-15.125,3.00792962661944e-05
-16.375,-15.375,2.56628918577917e-05
-13.875,-15.375,4.61932031612378e-05
-7.125,-15.375,2.45895389525685e-05
-6.875,-15.375,2.68342264462262e-05
45.875,-15.375,2.57651336141862e-05
46.375,-15.375,5.02524308103602e-05
46.625,-15.375,2.44039565586718e-05
97.875,-15.375,4.55425943073351e-05
98.125,-15.375,4.52241147286259e-05
108.875,-15.375,7.32815897208638e-05
110.875,-15.375,2.30144087254303e-05
111.375,-15.375,5.69544281461276e-05
111.625,-15.375,4.06732615374494e-05
111.875,-15.375,6.11544674029574e-05
112.375,-15.375,6.7545122874435e-05
112.625,-15.375,3.45831467711832e-05
112.875,-15.375,7.69914040574804e-05
113.125,-15.375,3.87248437618837e-05
113.375,-15.375,3.91942339774687e-05
113.625,-15.375,3.66407948604319e-05
113.875,-15.375,3.63317340088543e-05
114.125,-15.375,2.83295375993475e-05
114.375,-15.375,3.59280493285041e-05
114.625,-15.375,3.57295502908528e-05
114.875,-15.375,3.78506192646455e-05
115.125,-15.375,2.23001679842127e-05
116.125,-15.375,2.10653051908594e-05
116.375,-15.375,2.10653051908594e-05
116.625,-15.375,2.18481363845058e-05
118.375,-15.375,2.13433941098629e-05
119.125,-15.375,2.45895389525685e-05
120.375,-15.375,2.57651336141862e-05
120.875,-15.375,2.13433941098629e-05
-7.375,-15.625,2.49693002842832e-05
-7.125,-15.625,4.89934936922509e-05
-6.875,-15.625,3.72947397409007e-05
-6.625,-15.625,2.69460360868834e-05
-5.875,-15.625,2.10653051908594e-05
-5.625,-15.625,5.96112549828831e-05
-5.125,-15.625,5.61300003028009e-05
45.125,-15.625,2.62888152064988e-05
45.375,-15.625,2.55614577326924e-05
45.625,-15.625,0.000101924459158909
45.875,-15.625,5.16333275299985e-05
97.125,-15.625,4.55425943073351e-05
98.375,-15.625,9.04482294572517e-05
108.625,-15.625,3.6536996049108e-05
109.625,-15.625,2.30144087254303e-05
111.125,-15.625,4.6686123823747e-05
111.875,-15.625,3.0361730750883e-05
112.125,-15.625,6.59902943880297e-05
112.625,-15.625,3.05980647681281e-05
112.875,-15.625,7.54181164666079e-05
113.125,-15.625,3.6536996049108e-05
113.375,-15.625,3.67445936717559e-05
113.875,-15.625,3.99200544052292e-05
114.625,-15.625,3.99200544052292e-05
115.375,-15.625,2.8364247555146e-05
115.625,-15.625,2.84892012132332e-05
116.125,-15.625,4.28286075475626e-05
120.375,-15.625,4.71421153633855e-05
121.125,-15.625,3.67445936717559e-05
-7.125,-15.875,4.58655922557227e-05
-6.625,-15.875,4.52241147286259e-05
-6.375,-15.875,9.04482294572517e-05
-5.875,-15.875,0.000174366985447705
-5.625,-15.875,0.000390897155739367
-5.375,-15.875,1.85834724106826e-05
-5.125,-15.875,1.85834724106826e-05
43.875,-15.875,2.65042981482111e-05
44.625,-15.875,2.62888152064988e-05
96.375,-15.875,4.58655922557227e-05
98.375,-15.875,8.74085089890286e-05
102.875,-15.875,2.57651336141862e-05
108.375,-15.875,3.63317340088543e-05
111.125,-15.875,3.15465767926071e-05
111.375,-15.875,0.000109307067759801
111.625,-15.875,0.000111129382275976
111.875,-15.875,3.14297285513021e-05
114.125,-15.875,3.99200544052292e-05
116.125,-15.875,2.33467453654157e-05
116.375,-15.875,2.17015058296965e-05
116.625,-15.875,2.35165407502791e-05
116.875,-15.875,2.3602367946296e-05
118.375,-15.875,2.10653051908594e-05
118.875,-15.875,2.44039565586718e-05
120.625,-15.875,3.67445936717559e-05
-6.875,-16.125,2.13433941098629e-05
-6.125,-16.125,3.87248437618837e-05
-5.875,-16.125,0.000175171036971733
-5.625,-16.125,0.000108978005300742
-5.375,-16.125,2.26913980441168e-05
-5.125,-16.125,2.18481363845058e-05
43.625,-16.125,2.66133683908265e-05
43.875,-16.125,5.33367092430126e-05
93.875,-16.125,4.97465262014885e-05
94.125,-16.125,4.97465262014885e-05
95.875,-16.125,4.65255288872868e-05
96.125,-16.125,0.00018478705896996
98.375,-16.125,8.45401955302805e-05
98.875,-16.125,7.28687300579622e-05
103.125,-16.125,2.8364247555146e-05
103.375,-16.125,5.19450040883385e-05
103.625,-16.125,2.57651336141862e-05
103.875,-16.125,2.84892012132332e-05
105.625,-16.125,2.72871257038787e-05
110.375,-16.125,2.28517619689228e-05
111.375,-16.125,2.26913980441168e-05
111.875,-16.125,2.58904001384508e-05
112.375,-16.125,2.16289245145163e-05
112.625,-16.125,2.55614577326924e-05
114.625,-16.125,2.04007847059984e-05
114.875,-16.125,2.23001679842127e-05
115.625,-16.125,6.8234556238167e-05
115.875,-16.125,2.30144087254303e-05
120.125,-16.125,2.62888152064988e-05
120.375,-16.125,3.6536996049108e-05
120.625,-16.125,3.05049470625818e-05
-13.125,-16.375,4.58655922557227e-05
-6.125,-16.375,7.43874479667284e-05
-5.875,-16.375,0.000139166702865623
-5.625,-16.375,2.52992831519805e-05
43.375,-16.375,2.68342264462262e-05
94.625,-16.375,9.72488487605006e-05
96.125,-16.375,4.7551828174619e-05
98.375,-16.375,5.90455601923168e-05
98.625,-16.375,0.000109818589407951
102.625,-16.375,2.40410736296326e-05
103.875,-16.375,2.84892012132332e-05
104.125,-16.375,5.74860132473987e-05
105.625,-16.375,0.000109274827991612
105.875,-16.375,5.52739184058737e-05
111.625,-16.375,3.67445936717559e-05
111.875,-16.375,3.32385170622729e-05
112.125,-16.375,2.98020677291788e-05
112.375,-16.375,0.000115370887215249
112.875,-16.375,2.14852116187103e-05
113.875,-16.375,2.77555736829527e-05
115.375,-16.375,2.75193560810294e-05
115.625,-16.375,3.59437326551415e-05
115.875,-16.375,2.71724729827838e-05
116.125,-16.375,2.16289245145163e-05
118.125,-16.375,2.10653051908594e-05
118.625,-16.375,2.40410736296326e-05
-14.125,-16.625,2.62888152064988e-05
-5.875,-16.625,1.85834724106826e-05
43.375,-16.625,2.69460360868834e-05
95.125,-16.625,4.82615578221157e-05
96.125,-16.625,4.7551828174619e-05
98.375,-16.625,4.06732615374494e-05
98.625,-16.625,0.000113684676762205
102.875,-16.625,2.8364247555146e-05
105.375,-16.625,2.69460360868834e-05
105.625,-16.625,2.76369592029369e-05
110.625,-16.625,2.26913980441168e-05
111.625,-16.625,2.26913980441168e-05
112.375,-16.625,2.49693002842832e-05
112.625,-16.625,2.84892012132332e-05
112.875,-16.625,2.8364247555146e-05
113.125,-16.625,2.48538199230097e-05
113.625,-16.625,2.82403871096903e-05
113.875,-16.625,2.77555736829527e-05
114.375,-16.625,2.77555736829527e-05
114.625,-16.625,2.77555736829527e-05
114.875,-16.625,2.00840022444027e-05
115.125,-16.625,2.76369592029369e-05
115.375,-16.625,2.76369592029369e-05
115.625,-16.625,4.42202981503215e-05
116.125,-16.625,2.69460360868834e-05
-11.125,-16.875,4.25463731517084e-05
43.375,-16.875,2.69460360868834e-05
96.125,-16.875,4.79040645586792e-05
98.125,-16.875,3.99200544052292e-05
98.375,-16.875,7.99777772044763e-05
98.625,-16.875,3.87248437618837e-05
98.875,-16.875,3.87248437618837e-05
105.375,-16.875,2.68342264462262e-05
105.625,-16.875,2.67233408521861e-05
105.875,-16.875,2.66133683908265e-05
113.625,-16.875,2.10653051908594e-05
114.125,-16.875,2.19967641896801e-05
114.375,-16.875,2.13433941098629e-05
114.875,-16.875,5.52739184058737e-05
115.875,-16.875,3.06602960336022e-05
117.125,-16.875,3.29951471940149e-05
117.625,-16.875,2.0996911189286e-05
118.375,-16.875,2.3602367946296e-05
121.125,-16.875,8.3266721048858e-05
121.375,-16.875,5.53925347048789e-05
-8.375,-17.125,3.99200544052292e-05
43.125,-17.125,2.71724729827838e-05
97.875,-17.125,3.99200544052292e-05
103.125,-17.125,2.82403871096903e-05
105.125,-17.125,2.77555736829527e-05
111.875,-17.125,2.23001679842127e-05
115.375,-17.125,2.00840022444027e-05
115.875,-17.125,2.16289245145163e-05
116.625,-17.125,2.23001679842127e-05
121.375,-17.125,0.000109274827991612
121.625,-17.125,8.25610477477312e-05
104.625,-17.375,2.77555736829527e-05
106.625,-17.375,2.66133683908265e-05
111.125,-17.375,2.26913980441168e-05
112.125,-17.375,2.23001679842127e-05
112.625,-17.375,2.45895389525685e-05
113.875,-17.375,2.10653051908594e-05
114.375,-17.375,2.18481363845058e-05
115.625,-17.375,2.13433941098629e-05
115.875,-17.375,2.14143037737813e-05
117.625,-17.375,2.06614968192298e-05
118.375,-17.375,2.35165407502791e-05
120.625,-17.375,2.57651336141862e-05
120.875,-17.375,5.23656235600356e-05
121.375,-17.375,8.05036033852957e-05
43.125,-17.625,2.72871257038787e-05
107.375,-17.625,2.65042981482111e-05
111.375,-17.625,2.23001679842127e-05
112.375,-17.625,2.26913980441168e-05
113.875,-17.625,2.68342264462262e-05
114.375,-17.625,4.1592607885832e-05
114.625,-17.625,4.23630008299369e-05
114.875,-17.625,2.05956966965459e-05
115.375,-17.625,1.97769077203702e-05
118.375,-17.625,2.05303131224355e-05
-11.875,-17.875,4.58655922557227e-05
-9.875,-17.875,4.19938223785721e-05
103.125,-17.875,2.77555736829527e-05
104.125,-17.875,2.77555736829527e-05
111.625,-17.875,2.23001679842127e-05
112.125,-17.875,2.69460360868834e-05
112.375,-17.875,2.41839643422281e-05
112.625,-17.875,2.45895389525685e-05
114.625,-17.875,2.16289245145163e-05
115.125,-17.875,2.17015058296965e-05
115.375,-17.875,2.05303131224355e-05
115.625,-17.875,2.10653051908594e-05
118.125,-17.875,2.33467453654157e-05
43.125,-18.125,2.75193560810294e-05
103.625,-18.125,2.76369592029369e-05
103.875,-18.125,5.66046364838257e-05
104.125,-18.125,2.77555736829527e-05
108.375,-18.125,2.62888152064988e-05
108.625,-18.125,2.05303131224355e-05
111.875,-18.125,5.48094321857207e-05
112.375,-18.125,3.64061052096076e-05
115.125,-18.125,2.16289245145163e-05
115.875,-18.125,2.30144087254303e-05
116.125,-18.125,2.28517619689228e-05
116.375,-18.125,2.26913980441168e-05
116.875,-18.125,4.24087011197116e-05
117.125,-18.125,2.14852116187103e-05
117.625,-18.125,2.05956966965459e-05
-11.125,-18.375,4.55425943073351e-05
43.375,-18.375,2.76369592029369e-05
103.125,-18.375,2.77555736829527e-05
111.625,-18.375,0.000110080400190782
111.875,-18.375,2.22235339606414e-05
112.625,-18.375,2.19967641896801e-05
114.875,-18.375,2.14852116187103e-05
